"日期","收市","開市","高","低","成交量","更改%"
"2018年12月2日","4,159.7","4,241.4","4,353.2","4,127.2","24.40K","-1.96%"
"2018年12月1日","4,243.0","4,043.6","4,339.0","3,978.8","27.50K","5.07%"
"2018年11月30日","4,038.3","4,323.3","4,357.4","3,966.2","42.38K","-6.37%"
"2018年11月29日","4,312.9","4,331.4","4,472.0","4,180.6","41.10K","0.15%"
"2018年11月28日","4,306.3","3,902.3","4,439.6","3,889.9","65.26K","10.86%"
"2018年11月27日","3,884.4","3,850.1","3,941.6","3,713.2","46.27K","0.68%"
"2018年11月26日","3,858.0","4,111.3","4,196.4","3,708.1","64.08K","-5.62%"
"2018年11月25日","4,087.8","3,934.9","4,211.3","3,663.0","82.18K","4.02%"
"2018年11月24日","3,929.8","4,422.8","4,515.2","3,834.7","50.98K","-11.14%"
"2018年11月23日","4,422.7","4,370.8","4,482.0","4,251.0","36.09K","0.69%"
"2018年11月22日","4,392.4","4,672.1","4,716.8","4,388.5","27.95K","-5.88%"
"2018年11月21日","4,666.6","4,572.8","4,773.4","4,429.9","44.38K","1.45%"
"2018年11月20日","4,600.1","4,944.9","5,048.0","4,318.1","117.22K","-6.84%"
"2018年11月19日","4,938.1","5,650.3","5,650.3","4,890.9","74.15K","-12.75%"
"2018年11月18日","5,659.4","5,637.2","5,716.0","5,621.0","9.55K","0.58%"
"2018年11月17日","5,626.7","5,655.7","5,659.2","5,573.6","7.98K","-0.60%"
"2018年11月16日","5,660.5","5,731.9","5,756.8","5,555.0","18.43K","-1.61%"
"2018年11月15日","5,753.4","5,922.3","5,929.2","5,441.5","49.91K","-2.23%"
"2018年11月14日","5,884.6","6,458.9","6,485.0","5,705.0","69.20K","-8.97%"
"2018年11月13日","6,464.4","6,447.0","6,497.5","6,403.5","10.12K","0.27%"
"2018年11月12日","6,446.9","6,481.0","6,481.0","6,418.8","7.30K","-0.05%"
"2018年11月11日","6,450.0","6,431.0","6,459.9","6,364.0","7.34K","0.29%"
"2018年11月10日","6,431.1","6,414.5","6,461.7","6,414.5","3.25K","0.17%"
"2018年11月9日","6,420.2","6,479.5","6,502.9","6,392.6","10.45K","-0.92%"
"2018年11月8日","6,479.6","6,573.0","6,585.0","6,477.0","11.58K","-1.42%"
"2018年11月7日","6,572.7","6,519.0","6,607.1","6,512.2","10.72K","0.88%"
"2018年11月6日","6,515.2","6,475.0","6,515.3","6,447.8","7.25K","0.70%"
"2018年11月5日","6,470.1","6,495.2","6,495.2","6,439.4","4.81K","-0.23%"
"2018年11月4日","6,485.2","6,389.2","6,509.4","6,360.1","8.96K","1.52%"
"2018年11月3日","6,387.9","6,432.2","6,432.2","6,334.7","11.37K","-0.61%"
"2018年11月2日","6,426.9","6,407.1","6,454.8","6,391.6","8.07K","0.43%"
"2018年11月1日","6,399.7","6,374.8","6,423.2","6,353.5","9.12K","0.49%"
"2018年10月31日","6,368.4","6,330.1","6,406.4","6,248.2","9.96K","0.60%"
"2018年10月30日","6,330.1","6,347.1","6,380.0","6,313.2","10.73K","-0.22%"
"2018年10月29日","6,344.0","6,490.2","6,505.0","6,320.9","19.56K","-2.25%"
"2018年10月28日","6,490.1","6,498.4","6,510.1","6,456.3","6.84K","-0.16%"
"2018年10月27日","6,500.2","6,534.9","6,553.9","6,480.1","6.97K","-0.48%"
"2018年10月26日","6,531.5","6,533.4","6,588.3","6,514.3","7.45K","0.05%"
"2018年10月25日","6,528.1","6,554.0","6,566.0","6,500.1","8.71K","-0.40%"
"2018年10月24日","6,554.1","6,550.0","6,623.0","6,543.2","8.49K","0.06%"
"2018年10月23日","6,550.0","6,567.2","6,584.3","6,525.4","8.86K","-0.26%"
"2018年10月22日","6,567.2","6,587.4","6,627.6","6,549.1","6.05K","-0.37%"
"2018年10月21日","6,591.6","6,582.9","6,655.0","6,582.9","4.42K","0.07%"
"2018年10月20日","6,586.7","6,517.0","6,609.7","6,511.3","4.61K","0.91%"
"2018年10月19日","6,527.3","6,609.6","6,630.2","6,519.9","11.20K","-1.30%"
"2018年10月18日","6,613.0","6,736.4","6,778.2","6,567.5","12.53K","-1.84%"
"2018年10月17日","6,737.1","6,754.2","6,792.7","6,681.3","8.88K","-0.25%"
"2018年10月16日","6,754.1","6,739.0","6,891.8","6,679.0","15.66K","0.18%"
"2018年10月15日","6,742.0","6,322.7","7,704.2","6,300.0","85.00K","6.42%"
"2018年10月14日","6,335.2","6,326.0","6,399.1","6,318.5","11.23K","0.14%"
"2018年10月13日","6,326.5","6,288.6","6,331.4","6,288.6","5.82K","0.53%"
"2018年10月12日","6,293.2","6,249.0","6,348.4","6,223.0","10.40K","0.66%"
"2018年10月11日","6,252.0","6,628.0","6,628.0","6,223.8","41.61K","-5.70%"
"2018年10月10日","6,630.2","6,659.7","6,659.7","6,529.7","13.82K","-0.49%"
"2018年10月9日","6,663.0","6,679.7","6,680.6","6,608.5","8.02K","-0.15%"
"2018年10月8日","6,673.2","6,617.0","6,718.4","6,585.9","12.70K","1.09%"
"2018年10月7日","6,601.0","6,595.2","6,633.7","6,532.8","5.80K","0.14%"
"2018年10月6日","6,592.0","6,639.9","6,648.2","6,564.5","5.80K","-0.79%"
"2018年10月5日","6,644.7","6,594.3","6,666.9","6,548.0","12.43K","0.98%"
"2018年10月4日","6,580.1","6,507.9","6,640.0","6,499.3","11.79K","1.18%"
"2018年10月3日","6,503.2","6,527.5","6,552.5","6,428.1","14.57K","-0.46%"
"2018年10月2日","6,533.3","6,602.0","6,638.4","6,514.1","12.03K","-1.04%"
"2018年10月1日","6,601.9","6,625.9","6,659.6","6,521.0","10.36K","-0.24%"
"2018年9月30日","6,618.1","6,590.0","6,656.5","6,533.3","8.49K","0.20%"
"2018年9月29日","6,604.6","6,627.3","6,631.2","6,466.0","17.30K","-0.46%"
"2018年9月28日","6,635.1","6,691.2","6,825.0","6,545.1","27.89K","-0.86%"
"2018年9月27日","6,692.5","6,462.4","6,727.2","6,440.7","18.37K","3.56%"
"2018年9月26日","6,462.4","6,442.8","6,552.7","6,385.8","13.81K","0.43%"
"2018年9月25日","6,434.7","6,585.1","6,585.1","6,350.2","20.21K","-2.28%"
"2018年9月24日","6,585.0","6,697.8","6,721.7","6,555.1","17.76K","-1.86%"
"2018年9月23日","6,710.0","6,723.1","6,783.3","6,664.2","8.51K","-0.19%"
"2018年9月22日","6,723.0","6,789.8","6,840.0","6,643.6","18.26K","-0.59%"
"2018年9月21日","6,762.7","6,522.1","6,790.0","6,496.0","36.99K","4.03%"
"2018年9月20日","6,500.5","6,392.8","6,535.0","6,357.2","16.67K","1.71%"
"2018年9月19日","6,390.9","6,330.8","6,521.5","6,112.7","29.90K","0.76%"
"2018年9月18日","6,342.8","6,243.0","6,384.0","6,229.2","15.93K","1.42%"
"2018年9月17日","6,254.2","6,506.1","6,532.8","6,205.1","23.54K","-3.76%"
"2018年9月16日","6,498.5","6,512.8","6,517.8","6,384.5","8.73K","-0.23%"
"2018年9月15日","6,513.6","6,480.1","6,568.9","6,473.6","8.35K","0.44%"
"2018年9月14日","6,485.0","6,495.0","6,593.0","6,355.6","16.37K","0.15%"
"2018年9月13日","6,475.6","6,334.0","6,523.4","6,334.0","19.24K","2.27%"
"2018年9月12日","6,332.0","6,290.9","6,355.0","6,203.1","16.08K","0.65%"
"2018年9月11日","6,290.8","6,332.1","6,397.1","6,178.1","16.61K","-0.27%"
"2018年9月10日","6,308.0","6,240.0","6,363.5","6,233.2","14.45K","1.09%"
"2018年9月9日","6,239.9","6,184.9","6,427.6","6,142.2","16.46K","0.89%"
"2018年9月8日","6,185.0","6,404.2","6,475.1","6,130.3","21.85K","-3.42%"
"2018年9月7日","6,404.1","6,516.1","6,532.9","6,322.8","20.74K","-1.71%"
"2018年9月6日","6,515.6","6,705.0","6,720.8","6,310.3","53.00K","-2.90%"
"2018年9月5日","6,710.5","7,357.3","7,400.0","6,700.0","55.65K","-8.81%"
"2018年9月4日","7,358.9","7,267.8","7,410.3","7,246.2","20.82K","1.25%"
"2018年9月3日","7,268.0","7,304.7","7,341.4","7,200.1","22.31K","-0.31%"
"2018年9月2日","7,290.4","7,197.5","7,367.0","7,137.2","44.68K","1.29%"
"2018年9月1日","7,197.5","7,022.9","7,260.4","7,020.5","21.39K","2.44%"
"2018年8月31日","7,025.9","6,986.1","7,084.0","6,889.0","19.38K","0.45%"
"2018年8月30日","6,994.7","7,037.9","7,060.0","6,802.4","24.58K","-0.72%"
"2018年8月29日","7,045.7","7,079.9","7,133.6","6,931.6","19.83K","-0.48%"
"2018年8月28日","7,079.7","6,910.5","7,127.2","6,872.0","30.07K","2.46%"
"2018年8月27日","6,909.5","6,707.0","6,911.6","6,653.5","24.21K","3.00%"
"2018年8月26日","6,708.4","6,732.8","6,784.1","6,574.5","16.75K","-0.36%"
"2018年8月25日","6,732.9","6,693.3","6,795.5","6,670.0","16.88K","0.55%"
"2018年8月24日","6,695.9","6,530.5","6,728.3","6,462.7","20.20K","2.58%"
"2018年8月23日","6,527.2","6,363.8","6,565.6","6,350.0","19.94K","2.71%"
"2018年8月22日","6,354.9","6,479.1","6,885.0","6,253.0","58.96K","-1.92%"
"2018年8月21日","6,479.1","6,255.2","6,500.0","6,245.0","29.50K","3.57%"
"2018年8月20日","6,255.9","6,485.1","6,520.6","6,230.2","31.72K","-3.53%"
"2018年8月19日","6,485.1","6,395.0","6,550.0","6,309.3","15.35K","1.47%"
"2018年8月18日","6,391.2","6,585.9","6,615.0","6,301.9","19.73K","-2.92%"
"2018年8月17日","6,583.3","6,312.0","6,588.7","6,290.2","26.76K","4.27%"
"2018年8月16日","6,314.0","6,270.2","6,474.7","6,215.2","25.14K","0.70%"
"2018年8月15日","6,270.1","6,188.6","6,623.8","6,181.1","66.22K","1.31%"
"2018年8月14日","6,189.0","6,241.3","6,244.0","5,879.3","52.70K","-1.01%"
"2018年8月13日","6,251.9","6,312.2","6,541.8","6,150.0","32.33K","-0.98%"
"2018年8月12日","6,313.9","6,234.7","6,481.7","6,163.3","23.05K","1.30%"
"2018年8月11日","6,232.7","6,147.0","6,485.7","6,008.2","37.12K","1.40%"
"2018年8月10日","6,146.8","6,533.6","6,573.6","6,014.5","43.50K","-5.86%"
"2018年8月9日","6,529.1","6,280.7","6,623.7","6,188.2","33.38K","3.98%"
"2018年8月8日","6,279.2","6,718.8","6,720.1","6,131.0","53.88K","-6.57%"
"2018年8月7日","6,720.5","6,940.1","7,149.9","6,678.8","32.25K","-3.18%"
"2018年8月6日","6,941.3","7,025.8","7,149.9","6,847.0","18.12K","-1.20%"
"2018年8月5日","7,025.8","7,013.2","7,089.7","6,890.2","17.68K","0.18%"
"2018年8月4日","7,013.2","7,420.0","7,490.0","6,930.0","31.72K","-5.48%"
"2018年8月3日","7,420.0","7,533.2","7,533.2","7,283.6","30.88K","-1.53%"
"2018年8月2日","7,535.2","7,606.0","7,707.1","7,463.1","17.75K","-0.97%"
"2018年8月1日","7,608.8","7,731.3","7,755.6","7,444.2","30.74K","-1.58%"
"2018年7月31日","7,730.6","8,179.5","8,179.5","7,670.0","43.55K","-5.49%"
"2018年7月30日","8,179.6","8,218.5","8,274.2","7,862.9","37.58K","-0.50%"
"2018年7月29日","8,221.0","8,235.7","8,293.9","8,123.0","10.19K","-0.31%"
"2018年7月28日","8,246.4","8,188.0","8,246.4","8,073.9","13.66K","0.74%"
"2018年7月27日","8,185.7","7,933.5","8,280.3","7,815.1","34.22K","3.11%"
"2018年7月26日","7,939.0","8,178.4","8,313.1","7,869.8","32.78K","-2.90%"
"2018年7月25日","8,176.0","8,380.0","8,485.7","8,073.0","36.97K","-2.60%"
"2018年7月24日","8,394.5","7,719.8","8,500.2","7,692.3","64.68K","8.74%"
"2018年7月23日","7,719.8","7,397.7","7,800.7","7,374.1","47.52K","4.31%"
"2018年7月22日","7,400.5","7,403.4","7,572.7","7,338.9","17.17K","-0.04%"
"2018年7月21日","7,403.3","7,333.0","7,458.0","7,221.0","11.41K","0.96%"
"2018年7月20日","7,333.1","7,473.6","7,681.0","7,278.2","32.74K","-1.88%"
"2018年7月19日","7,473.5","7,379.8","7,559.9","7,282.9","22.19K","1.28%"
"2018年7月18日","7,379.4","7,320.0","7,586.5","7,249.9","39.62K","0.81%"
"2018年7月17日","7,319.8","6,734.3","7,462.9","6,667.4","48.12K","8.78%"
"2018年7月16日","6,729.2","6,347.7","6,750.0","6,328.9","31.00K","6.02%"
"2018年7月15日","6,347.2","6,250.0","6,388.9","6,232.3","10.99K","1.55%"
"2018年7月14日","6,250.1","6,219.7","6,320.0","6,179.3","8.90K","0.48%"
"2018年7月13日","6,220.0","6,240.6","6,335.1","6,133.4","20.09K","-0.46%"
"2018年7月12日","6,249.0","6,377.7","6,377.7","6,080.8","24.98K","-2.02%"
"2018年7月11日","6,377.8","6,299.0","6,402.8","6,287.7","16.41K","1.21%"
"2018年7月10日","6,301.5","6,666.9","6,680.1","6,269.3","28.02K","-5.48%"
"2018年7月9日","6,666.7","6,705.9","6,820.0","6,617.1","16.30K","-0.60%"
"2018年7月8日","6,707.0","6,761.8","6,790.8","6,669.1","13.71K","-0.81%"
"2018年7月7日","6,761.7","6,602.2","6,826.1","6,511.5","15.29K","2.42%"
"2018年7月6日","6,602.1","6,531.6","6,636.9","6,452.9","14.95K","0.95%"
"2018年7月5日","6,540.2","6,589.9","6,697.7","6,452.0","23.13K","-0.76%"
"2018年7月4日","6,590.0","6,509.0","6,778.3","6,418.7","22.49K","1.38%"
"2018年7月3日","6,500.0","6,617.6","6,672.4","6,470.5","17.26K","-1.24%"
"2018年7月2日","6,581.3","6,617.6","6,672.4","6,539.0","26.92K","3.65%"
"2018年7月1日","6,349.7","6,391.5","6,435.0","6,260.2","11.38K","-0.65%"
"2018年6月30日","6,391.5","6,208.2","6,518.1","6,195.8","23.86K","2.95%"
"2018年6月29日","6,208.1","5,848.1","6,273.0","5,782.9","33.93K","6.12%"
"2018年6月28日","5,850.0","6,133.1","6,167.7","5,829.9","17.94K","-4.62%"
"2018年6月27日","6,133.1","6,073.5","6,181.4","5,989.0","18.27K","0.90%"
"2018年6月26日","6,078.5","6,250.8","6,273.7","6,050.2","18.83K","-2.69%"
"2018年6月25日","6,246.6","6,146.1","6,334.2","6,082.1","27.91K","1.60%"
"2018年6月24日","6,148.0","6,151.9","6,249.7","5,762.9","45.50K","-0.06%"
"2018年6月23日","6,152.0","6,041.0","6,253.9","6,014.0","20.70K","1.81%"
"2018年6月22日","6,042.6","6,715.2","6,730.7","5,929.1","55.25K","-9.99%"
"2018年6月21日","6,713.5","6,760.0","6,787.1","6,680.1","10.65K","-0.69%"
"2018年6月20日","6,760.4","6,732.7","6,818.2","6,560.0","18.71K","0.34%"
"2018年6月19日","6,737.5","6,711.6","6,832.9","6,666.2","17.38K","0.42%"
"2018年6月18日","6,709.2","6,443.5","6,826.8","6,378.6","26.37K","4.25%"
"2018年6月17日","6,435.7","6,491.0","6,573.0","6,426.9","9.44K","-0.77%"
"2018年6月16日","6,485.9","6,386.2","6,557.2","6,330.0","13.70K","1.58%"
"2018年6月15日","6,385.0","6,638.0","6,655.5","6,360.3","21.29K","-3.75%"
"2018年6月14日","6,633.7","6,295.1","6,703.4","6,269.5","33.06K","5.38%"
"2018年6月13日","6,295.2","6,543.1","6,611.7","6,125.7","45.58K","-3.80%"
"2018年6月12日","6,543.9","6,873.2","6,873.2","6,441.0","32.01K","-4.79%"
"2018年6月11日","6,873.3","6,757.3","6,897.0","6,631.0","22.38K","1.72%"
"2018年6月10日","6,757.3","7,498.1","7,498.1","6,633.9","57.82K","-9.89%"
"2018年6月9日","7,498.6","7,615.2","7,684.9","7,467.7","7.22K","-1.53%"
"2018年6月8日","7,615.1","7,685.7","7,697.0","7,544.0","12.20K","-0.96%"
"2018年6月7日","7,688.9","7,653.9","7,756.1","7,645.8","11.04K","0.46%"
"2018年6月6日","7,654.0","7,621.9","7,698.0","7,495.2","18.27K","0.42%"
"2018年6月5日","7,621.7","7,487.9","7,669.0","7,372.9","16.84K","1.78%"
"2018年6月4日","7,488.3","7,718.0","7,761.5","7,457.5","18.13K","-2.98%"
"2018年6月3日","7,718.0","7,639.0","7,777.4","7,600.0","13.80K","1.05%"
"2018年6月2日","7,638.1","7,521.1","7,691.2","7,445.5","17.36K","1.56%"
"2018年6月1日","7,521.0","7,485.9","7,599.8","7,344.8","19.04K","0.47%"
"2018年5月31日","7,485.8","7,375.1","7,599.7","7,338.0","19.46K","1.50%"
"2018年5月30日","7,375.1","7,465.3","7,557.5","7,279.6","22.08K","-1.14%"
"2018年5月29日","7,460.0","7,104.0","7,527.9","7,048.6","27.90K","5.10%"
"2018年5月28日","7,097.9","7,339.6","7,434.8","7,062.4","26.68K","-3.29%"
"2018年5月27日","7,339.7","7,330.8","7,411.5","7,220.1","16.17K","0.13%"
"2018年5月26日","7,330.3","7,456.7","7,621.7","7,286.1","13.81K","-1.71%"
"2018年5月25日","7,458.0","7,576.0","7,654.1","7,323.1","25.87K","-1.57%"
"2018年5月24日","7,576.7","7,503.3","7,718.0","7,260.9","38.86K","1.09%"
"2018年5月23日","7,494.8","7,978.0","8,020.0","7,442.1","41.68K","-6.05%"
"2018年5月22日","7,977.3","8,399.6","8,406.5","7,947.2","20.53K","-4.96%"
"2018年5月21日","8,393.4","8,523.7","8,586.9","8,317.7","17.22K","-1.53%"
"2018年5月20日","8,523.7","8,230.9","8,580.0","8,171.5","15.50K","3.54%"
"2018年5月19日","8,232.3","8,238.9","8,400.1","8,142.0","14.15K","-0.08%"
"2018年5月18日","8,239.0","8,054.8","8,276.6","7,927.8","23.44K","2.32%"
"2018年5月17日","8,051.8","8,349.7","8,466.9","7,986.8","25.19K","-3.41%"
"2018年5月16日","8,336.1","8,467.0","8,488.7","8,103.6","32.76K","-1.55%"
"2018年5月15日","8,467.5","8,668.5","8,838.0","8,420.7","26.21K","-2.34%"
"2018年5月14日","8,670.8","8,683.8","8,882.4","8,279.5","37.15K","-0.15%"
"2018年5月13日","8,683.6","8,467.0","8,753.0","8,320.0","22.90K","2.61%"
"2018年5月12日","8,462.7","8,419.5","8,631.6","8,204.5","36.66K","0.60%"
"2018年5月11日","8,412.4","9,015.2","9,015.2","8,341.8","54.49K","-6.72%"
"2018年5月10日","9,018.7","9,320.0","9,390.0","9,003.0","23.62K","-3.21%"
"2018年5月9日","9,318.2","9,180.7","9,370.9","8,980.1","22.81K","1.45%"
"2018年5月8日","9,184.7","9,356.4","9,469.7","9,052.3","25.86K","-1.98%"
"2018年5月7日","9,370.0","9,659.0","9,675.7","9,200.0","25.78K","-2.99%"
"2018年5月6日","9,658.7","9,859.6","9,963.9","9,455.0","26.92K","-2.04%"
"2018年5月5日","9,859.6","9,702.9","9,990.0","9,685.9","29.51K","1.62%"
"2018年5月4日","9,702.8","9,759.0","9,811.9","9,557.0","24.54K","-0.61%"
"2018年5月3日","9,762.1","9,237.9","9,838.0","9,162.8","36.48K","5.69%"
"2018年5月2日","9,236.4","9,069.1","9,279.8","8,979.6","20.18K","1.87%"
"2018年5月1日","9,067.0","9,240.7","9,240.7","8,829.1","25.59K","-1.87%"
"2018年4月30日","9,240.0","9,400.0","9,450.0","9,110.7","23.26K","-1.69%"
"2018年4月29日","9,398.6","9,340.3","9,564.1","9,184.6","27.31K","0.57%"
"2018年4月28日","9,345.3","8,911.0","9,436.0","8,845.0","45.08K","4.77%"
"2018年4月27日","8,920.1","9,269.7","9,381.1","8,902.8","30.15K","-3.87%"
"2018年4月26日","9,279.3","8,850.1","9,308.0","8,656.0","43.21K","4.52%"
"2018年4月25日","8,878.4","9,643.0","9,761.5","8,768.4","74.49K","-7.94%"
"2018年4月24日","9,644.4","8,940.2","9,737.9","8,929.9","60.35K","7.88%"
"2018年4月23日","8,940.0","8,791.4","8,940.0","8,769.9","23.26K","1.59%"
"2018年4月22日","8,800.0","8,917.6","8,979.8","8,752.9","31.43K","-1.34%"
"2018年4月21日","8,919.1","8,865.4","9,029.0","8,618.9","39.56K","0.60%"
"2018年4月20日","8,866.1","8,272.8","8,937.5","8,219.0","50.90K","7.17%"
"2018年4月19日","8,272.8","8,166.4","8,296.8","8,099.9","29.21K","1.30%"
"2018年4月18日","8,166.3","7,888.8","8,229.0","7,874.7","29.54K","3.50%"
"2018年4月17日","7,889.9","8,056.1","8,169.0","7,823.3","28.23K","-2.06%"
"2018年4月16日","8,056.2","8,354.8","8,415.0","7,900.3","37.56K","-3.57%"
"2018年4月15日","8,354.1","8,003.0","8,426.3","7,997.2","31.90K","4.39%"
"2018年4月14日","8,002.9","7,885.8","8,182.0","7,820.7","26.52K","1.48%"
"2018年4月13日","7,885.8","7,915.2","8,230.0","7,746.0","59.91K","-0.33%"
"2018年4月12日","7,912.0","6,944.0","8,083.7","6,761.3","94.57K","13.95%"
"2018年4月11日","6,943.1","6,839.3","6,975.7","6,795.0","29.54K","1.52%"
"2018年4月10日","6,839.3","6,770.9","6,890.6","6,650.0","26.15K","1.10%"
"2018年4月9日","6,764.6","7,024.0","7,187.4","6,611.0","75.96K","-3.69%"
"2018年4月8日","7,023.9","6,892.6","7,114.8","6,883.0","29.33K","1.90%"
"2018年4月7日","6,892.6","6,610.0","7,075.4","6,599.9","40.61K","4.27%"
"2018年4月6日","6,610.2","6,767.2","6,851.5","6,501.1","42.14K","-2.29%"
"2018年4月5日","6,765.0","6,785.8","6,911.0","6,571.9","45.85K","-0.31%"
"2018年4月4日","6,785.9","7,403.3","7,422.0","6,670.0","53.72K","-8.37%"
"2018年4月3日","7,405.6","7,073.8","7,509.6","7,020.0","49.86K","5.00%"
"2018年4月2日","7,052.7","6,813.1","7,121.4","6,770.2","44.01K","3.56%"
"2018年4月1日","6,810.0","6,925.4","7,035.1","6,432.4","54.90K","-1.66%"
"2018年3月31日","6,925.3","6,838.1","7,221.9","6,782.9","68.02K","1.24%"
"2018年3月30日","6,840.4","7,091.5","7,267.3","6,533.0","108.25K","-3.57%"
"2018年3月29日","7,094.0","7,936.0","7,963.9","6,897.2","77.41K","-10.61%"
"2018年3月28日","7,936.1","7,784.5","8,118.0","7,725.0","35.08K","1.95%"
"2018年3月27日","7,784.5","8,128.0","8,209.0","7,727.0","50.41K","-4.12%"
"2018年3月26日","8,119.1","8,445.0","8,496.4","7,839.1","56.38K","-3.86%"
"2018年3月25日","8,445.1","8,525.0","8,673.9","8,373.0","30.69K","-1.05%"
"2018年3月24日","8,535.0","8,911.4","9,040.2","8,463.0","44.21K","-4.19%"
"2018年3月23日","8,908.0","8,703.8","8,910.0","8,272.8","44.91K","2.32%"
"2018年3月22日","8,706.4","8,888.6","9,088.0","8,453.1","54.42K","-2.18%"
"2018年3月21日","8,900.1","8,899.8","9,175.2","8,755.7","42.86K","0.00%"
"2018年3月20日","8,899.7","8,600.2","9,025.0","8,309.6","54.28K","3.48%"
"2018年3月19日","8,600.1","8,209.0","8,689.9","8,100.0","73.28K","4.88%"
"2018年3月18日","8,200.2","7,832.0","8,285.6","7,240.0","88.92K","4.45%"
"2018年3月17日","7,851.0","8,250.0","8,350.1","7,729.5","48.97K","-4.85%"
"2018年3月16日","8,251.0","8,250.1","8,602.7","7,903.2","56.34K","-0.02%"
"2018年3月15日","8,252.9","8,181.3","8,416.7","7,666.3","82.58K","0.81%"
"2018年3月14日","8,186.6","9,135.2","9,400.1","7,923.8","78.81K","-10.38%"
"2018年3月13日","9,135.0","9,130.2","9,479.0","8,827.7","61.54K","0.15%"
"2018年3月12日","9,121.0","9,528.0","9,894.7","8,776.8","67.58K","-4.27%"
"2018年3月11日","9,528.0","8,764.4","9,726.1","8,429.0","70.48K","8.74%"
"2018年3月10日","8,762.0","9,216.2","9,500.0","8,691.1","52.54K","-4.94%"
"2018年3月9日","9,217.0","9,301.9","9,420.5","8,351.0","98.20K","-0.89%"
"2018年3月8日","9,300.0","9,910.7","10,109.0","9,037.0","67.75K","-6.09%"
"2018年3月7日","9,902.9","10,779.0","10,899.0","9,422.1","75.22K","-7.62%"
"2018年3月6日","10,720.0","11,403.0","11,403.0","10,578.0","44.24K","-6.10%"
"2018年3月5日","11,416.0","11,497.0","11,696.0","11,390.0","27.56K","-0.74%"
"2018年3月4日","11,501.0","11,454.0","11,544.0","11,061.0","28.07K","0.53%"
